Outage ID,Platts Outage ID,ECPTA ID,Name,Country,Planning Status,Unit,start_date,end_date,Volume,Edited
2850,2850,320,Orsk Refinery,Russia,Planned,Reformer,2019-09-20,2019-10-06,7.2,No
2893,2893,319,Ukhta Refinery,Russia,Planned,Reformer,2019-09-19,2019-12-23,11,No
2885,2885,311,Kirishi Refinery,Russia,Planned,Reformer,2019-09-19,2019-11-01,30,No
2953,2953,501,Paraguana Refinery,Venezuela,Unplanned,FCU,2019-09-19,2019-10-07,108,No
2952,2952,501,Paraguana Refinery,Venezuela,Unplanned,CDU,2019-09-19,2019-10-04,110,No
3139,3139,319,Ukhta Refinery,Russia,Planned,CDU,2019-09-19,2019-10-02,88,No
3140,3140,319,Ukhta Refinery,Russia,Planned,CDU,2019-09-19,2019-10-02,42,No
2964,2964,420,Beaumont Refinery,United States,Unplanned,CDU,2019-09-19,2019-09-20,240,No
2965,2965,439,Valero Port Arthur Refinery,United States,Unplanned,CDU,2019-09-19,2019-09-20,66,No
2966,2966,440,Total Port Arthur Refinery,United States,Unplanned,CDU,2019-09-19,2019-09-20,47,No
2741,2741,416,Whiting Refinery,United States,Planned,FCU,2019-09-17,2019-11-04,80,No
2989,2989,416,Whiting Refinery,United States,Planned,CDU,2019-09-17,2019-10-18,250,No
2950,2950,318,Komsomolsk Refinery,Russia,Unplanned,CDU,2019-09-17,2019-09-20,50,No
2719,2719,330,Syzran Refinery,Russia,Planned,CDU,2019-09-16,2020-03-16,50,No
3293,3293,276,Mongstad Refinery,Norway,Planned,FCU,2019-09-16,2020-02-11,50,No
2911,2911,169,IOCL Haldia Refinery,India,Planned,CDU,2019-09-16,2020-01-25,68,No
2895,2895,330,Syzran Refinery,Russia,Unplanned,Reformer,2019-09-16,2019-11-14,7,No
1784,1784,465,El Dorado (KS) Refinery,United States,Planned,CDU,2019-09-16,2019-11-05,130,No
2429,2429,269,NNPC Pernis Refinery,Netherlands,Planned,HCU,2019-09-16,2019-10-15,56,No
2820,2820,310,Nizhny Refinery,Russia,Planned,CDU,2019-09-16,2019-10-11,40,No
2622,2622,298,S-Oil Ulsan Refinery,South Korea,Planned,FCU,2019-09-15,2019-10-31,73,No
2889,2889,323,Novo Ufa Refinery,Russia,Planned,Reformer,2019-09-15,2019-10-31,25,No
2894,2894,330,Syzran Refinery,Russia,Planned,Reformer,2019-09-15,2019-10-20,7,No
2931,2931,338,Rabigh Refinery,Saudi Arabia,Unplanned,CDU,2019-09-15,2019-10-05,164,No
2932,2932,338,Rabigh Refinery,Saudi Arabia,Unplanned,FCU,2019-09-15,2019-10-05,38.99,No
2933,2933,338,Rabigh Refinery,Saudi Arabia,Unplanned,Reformer,2019-09-15,2019-10-05,46.7,No
3174,3174,390,Stanlow Refinery,United Kingdom,Unplanned,FCU,2019-09-15,2019-10-03,67.97,No
2925,2925,337,SASREF Al Jubail Refinery,Saudi Arabia,Unplanned,CDU,2019-09-15,2019-09-27,135,No
2926,2926,337,SASREF Al Jubail Refinery,Saudi Arabia,Unplanned,Reformer,2019-09-15,2019-09-27,7.68,No
2927,2927,337,SASREF Al Jubail Refinery,Saudi Arabia,Unplanned,HCU,2019-09-15,2019-09-27,17.78,No
3061,3061,557,SATORP Al Jubail Refinery,Saudi Arabia,Unplanned,HCU,2019-09-15,2019-09-27,44.77,No
3062,3062,557,SATORP Al Jubail Refinery,Saudi Arabia,Unplanned,FCU,2019-09-15,2019-09-27,9.57,No
3063,3063,557,SATORP Al Jubail Refinery,Saudi Arabia,Unplanned,Coker,2019-09-15,2019-09-27,29.26,No
3064,3064,557,SATORP Al Jubail Refinery,Saudi Arabia,Unplanned,Reformer,2019-09-15,2019-09-27,19.9,No
2523,2523,103,Sinopec Yanshan Refinery,China,Planned,Coker,2019-09-15,2019-09-24,28,No
2937,2937,18,Sitra Refinery,Bahrain,Unplanned,CDU,2019-09-15,2019-09-20,69.42,No
2938,2938,18,Sitra Refinery,Bahrain,Unplanned,FCU,2019-09-15,2019-09-20,10.76,No
2939,2939,18,Sitra Refinery,Bahrain,Unplanned,HCU,2019-09-15,2019-09-20,15.6,No
2940,2940,18,Sitra Refinery,Bahrain,Unplanned,Reformer,2019-09-15,2019-09-20,2.81,No
2941,2941,18,Sitra Refinery,Bahrain,Unplanned,CDU,2019-09-15,2019-09-20,32.04,No
2942,2942,18,Sitra Refinery,Bahrain,Unplanned,FCU,2019-09-15,2019-09-20,4.97,No
2943,2943,18,Sitra Refinery,Bahrain,Unplanned,HCU,2019-09-15,2019-09-20,7.2,No
2944,2944,18,Sitra Refinery,Bahrain,Unplanned,Reformer,2019-09-15,2019-09-20,1.3,No
2973,2973,339,Ras Tanura Refinery,Saudi Arabia,Unplanned,CDU,2019-09-15,2019-09-20,237,No
2974,2974,339,Ras Tanura Refinery,Saudi Arabia,Unplanned,HCU,2019-09-15,2019-09-20,21.56,No
3020,3020,341,SAMREF Yanbu Refinery,Saudi Arabia,Unplanned,CDU,2019-09-15,2019-09-20,145.34,No
3021,3021,341,SAMREF Yanbu Refinery,Saudi Arabia,Unplanned,FCU,2019-09-15,2019-09-20,31.36,No
3022,3022,341,SAMREF Yanbu Refinery,Saudi Arabia,Unplanned,Reformer,2019-09-15,2019-09-20,16.16,No
3055,3055,557,SATORP Al Jubail Refinery,Saudi Arabia,Unplanned,CDU,2019-09-15,2019-09-20,157.47,No
3056,3056,557,SATORP Al Jubail Refinery,Saudi Arabia,Unplanned,HCU,2019-09-15,2019-09-20,60.24,No
3057,3057,557,SATORP Al Jubail Refinery,Saudi Arabia,Unplanned,FCU,2019-09-15,2019-09-20,12.88,No
3058,3058,557,SATORP Al Jubail Refinery,Saudi Arabia,Unplanned,Coker,2019-09-15,2019-09-20,39.36,No
3059,3059,557,SATORP Al Jubail Refinery,Saudi Arabia,Unplanned,Reformer,2019-09-15,2019-09-20,26.77,No
3095,3095,549,YASREF Yanbu Refinery,Saudi Arabia,Unplanned,CDU,2019-09-15,2019-09-20,161.92,No
3096,3096,549,YASREF Yanbu Refinery,Saudi Arabia,Unplanned,Coker,2019-09-15,2019-09-20,40.88,No
3097,3097,549,YASREF Yanbu Refinery,Saudi Arabia,Unplanned,HCU,2019-09-15,2019-09-20,50.19,No
3098,3098,549,YASREF Yanbu Refinery,Saudi Arabia,Unplanned,Reformer,2019-09-15,2019-09-20,34,No
2718,2718,330,Syzran Refinery,Russia,Planned,HCU,2019-09-14,2019-11-01,12,No
3250,3250,330,Syzran Refinery,Russia,Planned,FCU,2019-09-14,2019-10-28,7,No
3008,3008,340,Riyadh Refinery,Saudi Arabia,Unplanned,CDU,2019-09-14,2019-09-20,34,No
3009,3009,340,Riyadh Refinery,Saudi Arabia,Unplanned,HCU,2019-09-14,2019-09-20,8.18,No
3047,3047,342,Aramco Yanbu Refinery,Saudi Arabia,Unplanned,CDU,2019-09-14,2019-09-20,63.83,No
3048,3048,342,Aramco Yanbu Refinery,Saudi Arabia,Unplanned,Reformer,2019-09-14,2019-09-20,10.64,No
2949,2949,331,Volgograd Refinery,Russia,Unplanned,CDU,2019-09-14,2019-09-15,66,No
3232,3232,648,Wantong Refinery,China,Planned,CDU,2019-09-12,2020-03-16,130,No
3312,3312,648,Wantong Refinery,China,Planned,Coker,2019-09-12,2020-03-16,20.6,No
3313,3313,648,Wantong Refinery,China,Planned,Reformer,2019-09-12,2020-03-16,9,No
1768,1768,171,CPCL Chennai Refinery,India,Planned,CDU,2019-09-12,2019-10-16,60,No
2924,2924,436,Norco Refinery,United States,Unplanned,FCU,2019-09-12,2019-09-18,20,No
2920,2920,405,Detroit Refinery,United States,Unplanned,FCU,2019-09-12,2019-09-13,38.5,No
2921,2921,405,Detroit Refinery,United States,Unplanned,Reformer,2019-09-12,2019-09-13,19.03,No
2922,2922,405,Detroit Refinery,United States,Unplanned,Coker,2019-09-12,2019-09-13,28,No
2292,2292,23,Mozyr Refinery,Belarus,Planned,CDU,2019-09-11,2019-10-30,160,No
3273,3273,23,Mozyr Refinery,Belarus,Planned,FCU,2019-09-11,2019-10-30,53,No
2912,2912,23,Mozyr Refinery,Belarus,Planned,HCU,2019-09-11,2019-10-01,30,No
3292,3292,148,Gelsenkirchen Refinery,Germany,Unplanned,CDU,2019-09-11,2019-09-17,70,No
6912,6912,638,Landbridge Petrochemical,China,Planned,CDU,2019-09-10,2020-05-06,70,No
6913,6913,638,Landbridge Petrochemical,China,Planned,FCU,2019-09-10,2020-05-06,32,No
6914,6914,638,Landbridge Petrochemical,China,Planned,Coker,2019-09-10,2020-05-06,17,No
2282,2282,165,IOCL Bongaigaon Refinery,India,Planned,FCU,2019-09-10,2019-11-30,14,No
2283,2283,165,IOCL Bongaigaon Refinery,India,Planned,Reformer,2019-09-10,2019-11-30,1.89,No
2869,2869,411,Rosemount Refinery,United States,Planned,CDU,2019-09-10,2019-10-30,108,No
2870,2870,411,Rosemount Refinery,United States,Planned,FCU,2019-09-10,2019-10-30,70,No
2156,2156,335,Omsk Refinery,Russia,Planned,CDU,2019-09-10,2019-10-19,100,No
2867,2867,412,Saint Paul Park Refinery,United States,Planned,CDU,2019-09-10,2019-10-15,46,No
2868,2868,412,Saint Paul Park Refinery,United States,Planned,FCU,2019-09-10,2019-10-15,26.7,No
3231,3231,638,Landbridge Petrochemical,China,Planned,CDU,2019-09-10,2019-10-11,70,No
2904,2904,444,Sunray Refinery,United States,Unplanned,FCU,2019-09-10,2019-09-13,62.5,No
2886,2886,326,Kuibyshev Refinery,Russia,Planned,Reformer,2019-09-09,2019-10-31,7,No
2905,2905,436,Norco Refinery,United States,Planned,HCU,2019-09-09,2019-10-11,40,No
2162,2162,320,Orsk Refinery,Russia,Planned,CDU,2019-09-09,2019-09-28,34.2,No
2898,2898,220,Cosmo Oil Chiba Refinery,Japan,Unplanned,CDU,2019-09-09,2019-09-16,102,No
1539,1539,220,Cosmo Oil Chiba Refinery,Japan,Planned,CDU,2019-09-09,2019-09-15,75,No
2951,2951,324,Ufaneftekhim Refinery,Russia,Unplanned,Reformer,2019-09-08,2020-02-29,10,No
2901,2901,477,Tulsa Refinery,United States,Unplanned,Coker,2019-09-08,2019-09-15,8.5,No
2902,2902,426,Valero Corpus Christi Refinery,United States,Unplanned,CDU,2019-09-08,2019-09-10,40,No
2864,2864,441,Motiva Port Arthur Refinery,United States,Planned,Reformer,2019-09-07,2019-11-05,85,No
3249,3249,330,Syzran Refinery,Russia,Planned,FCU,2019-09-07,2019-11-03,7,No
2146,2146,330,Syzran Refinery,Russia,Planned,CDU,2019-09-07,2019-11-02,120,No
2896,2896,330,Syzran Refinery,Russia,Planned,Reformer,2019-09-07,2019-10-16,15,No
2862,2862,441,Motiva Port Arthur Refinery,United States,Planned,Coker,2019-09-07,2019-09-30,110,No
2863,2863,441,Motiva Port Arthur Refinery,United States,Planned,HCU,2019-09-07,2019-09-16,105,No
2923,2923,473,Ponca City Refinery,United States,Unplanned,Coker,2019-09-07,2019-09-13,23.1,No
1587,1587,225,Keihin Refinery,Japan,Planned,CDU,2019-09-06,2019-12-07,70,No
2704,2704,52,Nanticoke Refinery,Canada,Planned,CDU,2019-09-05,2019-11-16,112,No
2705,2705,52,Nanticoke Refinery,Canada,Planned,FCU,2019-09-05,2019-11-16,47.5,No
2881,2881,417,Wood River Refinery,United States,Planned,CDU,2019-09-05,2019-11-14,64,No
3298,3298,430,Pasadena Refinery,United States,Planned,FCU,2019-09-05,2019-11-13,50,No
1706,1706,230,Mizushima Refinery,Japan,Planned,CDU,2019-09-05,2019-11-06,140,No
2441,2441,230,Mizushima Refinery,Japan,Planned,FCU,2019-09-05,2019-11-06,46,No
2882,2882,417,Wood River Refinery,United States,Planned,Coker,2019-09-05,2019-11-05,16,No
2157,2157,322,Salavat Refinery,Russia,Planned,CDU,2019-09-05,2019-10-08,124.99,No
2908,2908,303,SAPREF Refinery,South Africa,Unplanned,CDU,2019-09-05,2019-09-10,165,No
2909,2909,303,SAPREF Refinery,South Africa,Unplanned,FCU,2019-09-05,2019-09-10,35,No
2910,2910,303,SAPREF Refinery,South Africa,Unplanned,Reformer,2019-09-05,2019-09-10,28.83,No
2900,2900,420,Beaumont Refinery,United States,Unplanned,FCU,2019-09-05,2019-09-08,112,No
2877,2877,501,Paraguana Refinery,Venezuela,Unplanned,CDU,2019-09-04,2022-12-30,110,No
1109,1109,141,Gonfreville Refinery,France,Planned,CDU,2019-09-04,2019-11-18,100,No
1110,1110,141,Gonfreville Refinery,France,Planned,CDU,2019-09-04,2019-11-18,80,No
1111,1111,141,Gonfreville Refinery,France,Planned,CDU,2019-09-04,2019-11-18,66,No
1883,1883,141,Gonfreville Refinery,France,Planned,HCU,2019-09-04,2019-11-18,68,No
3223,3223,351,Escombreras Refinery,Spain,Planned,CDU,2019-09-04,2019-10-24,100,No
3224,3224,351,Escombreras Refinery,Spain,Planned,HCU,2019-09-04,2019-10-24,50,No
2040,2040,441,Motiva Port Arthur Refinery,United States,Planned,CDU,2019-09-04,2019-10-23,325,No
2954,2954,501,Paraguana Refinery,Venezuela,Unplanned,CDU,2019-09-04,2019-10-15,50,No
2166,2166,327,TAIF Nizhnekamsk Refinery,Russia,Planned,CDU,2019-09-04,2019-09-28,160,No
2874,2874,446,Marathon Texas City (Galveston Bay) Refinery,United States,Unplanned,CDU,2019-09-04,2019-09-09,211,No
2865,2865,490,Martinez Refinery,United States,Planned,CDU,2019-09-03,2019-10-11,142.9,No
2907,2907,245,Mina Al-Ahmadi Refinery,Kuwait,Planned,FCU,2019-09-03,2019-10-07,40,No
2875,2875,411,Rosemount Refinery,United States,Planned,Coker,2019-09-03,2019-09-13,24,No
2861,2861,166,BPCL Kochi Refinery,India,Planned,CDU,2019-09-03,2019-09-11,90,No
2769,2769,149,Godorf Refinery,Germany,Planned,CDU,2019-09-02,2019-10-10,186,No
2770,2770,149,Godorf Refinery,Germany,Planned,HCU,2019-09-02,2019-10-10,41.9,No
2819,2819,302,Engen Refinery,South Africa,Planned,Reformer,2019-09-02,2019-09-22,20,No
2876,2876,411,Rosemount Refinery,United States,Planned,Coker,2019-09-02,2019-09-12,24,No
2794,2794,369,Ta-Lin Refinery,Taiwan,Planned,FCU,2019-09-01,2019-12-01,99,No
1279,1279,363,Lysekil Refinery,Sweden,Planned,HCU,2019-09-01,2019-11-30,60.8,No
2281,2281,165,IOCL Bongaigaon Refinery,India,Planned,CDU,2019-09-01,2019-11-30,24,No
2356,2356,165,IOCL Bongaigaon Refinery,India,Planned,Coker,2019-09-01,2019-11-30,9.7,No
2357,2357,165,IOCL Bongaigaon Refinery,India,Planned,CDU,2019-09-01,2019-11-30,23.4,No
2639,2639,422,Borger Refinery,United States,Planned,CDU,2019-09-01,2019-11-20,50,No
1277,1277,363,Lysekil Refinery,Sweden,Planned,CDU,2019-09-01,2019-11-18,219.99,No
1278,1278,363,Lysekil Refinery,Sweden,Planned,FCU,2019-09-01,2019-11-18,32.7,No
2919,2919,638,Landbridge Petrochemical,China,Planned,Coker,2019-09-01,2019-10-15,7.3,No
3244,3244,335,Omsk Refinery,Russia,Planned,FCU,2019-09-01,2019-10-13,47,No
1193,1193,356,Repsol Tarragona Refinery,Spain,Planned,HCU,2019-09-01,2019-09-30,27,No
1194,1194,356,Repsol Tarragona Refinery,Spain,Planned,HCU,2019-09-01,2019-09-30,14,No
2426,2426,110,Cartagena Refinery,Colombia,Planned,HCU,2019-09-01,2019-09-30,35,No
2457,2457,169,IOCL Haldia Refinery,India,Planned,Coker,2019-09-01,2019-09-30,22.5,No
2499,2499,159,Elefsina Refinery,Greece,Planned,CDU,2019-09-01,2019-09-30,100,No
2500,2500,159,Elefsina Refinery,Greece,Planned,Coker,2019-09-01,2019-09-30,20,No
2501,2501,159,Elefsina Refinery,Greece,Planned,Reformer,2019-09-01,2019-09-30,15,No
2715,2715,369,Ta-Lin Refinery,Taiwan,Planned,CDU,2019-09-01,2019-09-30,300,No
2947,2947,157,Corinth Refinery,Greece,Planned,FCU,2019-09-01,2019-09-30,30.47,No
2879,2879,335,Omsk Refinery,Russia,Unplanned,Coker,2019-09-01,2019-09-10,12,No
2903,2903,433,Citgo Lake Charles Refinery,United States,Unplanned,Coker,2019-08-30,2019-09-08,34,No
2632,2632,321,Perm Refinery,Russia,Planned,Coker,2019-08-27,2019-10-05,18,No
2816,2816,313,Ryazan Refinery,Russia,Unplanned,CDU,2019-08-27,2019-09-03,83,No
2785,2785,148,Gelsenkirchen Refinery,Germany,Planned,CDU,2019-08-26,2019-11-11,140,No
2809,2809,446,Marathon Texas City (Galveston Bay) Refinery,United States,Unplanned,FCU,2019-08-25,2019-09-04,129.99,No
2814,2814,420,Beaumont Refinery,United States,Unplanned,FCU,2019-08-25,2019-08-30,112,No
2815,2815,420,Beaumont Refinery,United States,Unplanned,Reformer,2019-08-25,2019-08-30,75,No
2812,2812,426,Valero Corpus Christi Refinery,United States,Unplanned,HCU,2019-08-25,2019-08-28,48,No
2813,2813,426,Valero Corpus Christi Refinery,United States,Unplanned,Reformer,2019-08-25,2019-08-28,50,No
2797,2797,439,Valero Port Arthur Refinery,United States,Unplanned,CDU,2019-08-24,2019-08-28,82.5,No
2800,2800,439,Valero Port Arthur Refinery,United States,Unplanned,Coker,2019-08-24,2019-08-28,94.99,No
3258,3258,54,Imperial Oil Sarnia Refinery,Canada,Planned,Coker,2019-08-23,2019-11-05,24.3,No
2799,2799,464,El Dorado (AR) Refinery,United States,Unplanned,CDU,2019-08-23,2019-08-26,80,No
1574,1574,234,Cosmo Oil Sakai Refinery,Japan,Planned,CDU,2019-08-21,2019-10-27,100,No
2793,2793,234,Cosmo Oil Sakai Refinery,Japan,Planned,Coker,2019-08-21,2019-10-27,29,No
2451,2451,524,Kenli Refinery,China,Planned,CDU,2019-08-20,2019-09-19,60,No
2762,2762,524,Kenli Refinery,China,Planned,FCU,2019-08-20,2019-09-19,42.5,No
2763,2763,524,Kenli Refinery,China,Planned,HCU,2019-08-20,2019-09-19,31,No
2764,2764,524,Kenli Refinery,China,Planned,Coker,2019-08-20,2019-09-19,13.7,No
2765,2765,524,Kenli Refinery,China,Planned,Reformer,2019-08-20,2019-09-19,4.7,No
2784,2784,173,MRPL Mangalore Refinery,India,Unplanned,CDU,2019-08-20,2019-09-10,60,No
2792,2792,321,Perm Refinery,Russia,Unplanned,Coker,2019-08-20,2019-08-26,24,No
2745,2745,39,Duque de Caxias Refinery,Brazil,Planned,CDU,2019-08-19,2019-09-18,239,No
2746,2746,39,Duque de Caxias Refinery,Brazil,Planned,FCU,2019-08-19,2019-09-18,43.86,No
2747,2747,39,Duque de Caxias Refinery,Brazil,Planned,Coker,2019-08-19,2019-09-18,29.25,No
2748,2748,39,Duque de Caxias Refinery,Brazil,Planned,Reformer,2019-08-19,2019-09-18,11.1,No
2720,2720,327,TAIF Nizhnekamsk Refinery,Russia,Planned,CDU,2019-08-19,2019-09-04,17,No
2271,2271,163,IOCL Barauni Refinery,India,Planned,CDU,2019-08-17,2019-09-16,119.5,No
2807,2807,163,IOCL Barauni Refinery,India,Planned,FCU,2019-08-17,2019-09-16,27,No
2273,2273,170,IOCL Koyali Refinery,India,Planned,CDU,2019-08-16,2019-09-15,60,No
1812,1812,293,Sines Refinery,Portugal,Planned,CDU,2019-08-15,2019-10-06,212.9,No
2749,2749,504,Puerto La Cruz Refinery,Venezuela,Unplanned,CDU,2019-08-14,2021-06-30,30,No
2786,2786,418,Baton Rouge Refinery,United States,Unplanned,CDU,2019-08-14,2019-08-17,90,No
2787,2787,421,Big Springs Refinery,United States,Unplanned,FCU,2019-08-14,2019-08-17,22.99,No
2788,2788,461,Catlettsburg Refinery,United States,Unplanned,CDU,2019-08-13,2019-08-17,120,No
2740,2740,417,Wood River Refinery,United States,Unplanned,FCU,2019-08-11,2019-09-07,48,No
7271,7271,801,Montfort Refinery,United Arab Emirates,Planned,CDU,2019-08-10,2020-08-31,20,No
2452,2452,759,Qicheng Refinery,China,Planned,CDU,2019-08-10,2019-10-25,70,No
2767,2767,759,Qicheng Refinery,China,Planned,FCU,2019-08-10,2019-10-25,30,No
2768,2768,759,Qicheng Refinery,China,Planned,Coker,2019-08-10,2019-10-25,25,No
3145,3145,634,Yongxin Binzhou Refinery,China,Planned,CDU,2019-08-10,2019-10-20,60,No
3146,3146,634,Yongxin Binzhou Refinery,China,Planned,FCU,2019-08-10,2019-10-20,7,No
3147,3147,634,Yongxin Binzhou Refinery,China,Planned,Coker,2019-08-10,2019-10-20,7,No
3132,3132,577,Jincheng Petrochemical,China,Planned,CDU,2019-08-10,2019-09-12,118,No
3133,3133,577,Jincheng Petrochemical,China,Planned,FCU,2019-08-10,2019-09-12,28.5,No
3134,3134,577,Jincheng Petrochemical,China,Planned,Coker,2019-08-10,2019-09-12,34.2,No
3135,3135,577,Jincheng Petrochemical,China,Planned,Reformer,2019-08-10,2019-09-12,4.7,No
3137,3137,780,Shengxing Refinery,China,Unknown,CDU,2019-08-10,2019-08-26,76,No
3138,3138,779,Shangneng Refinery,China,Unplanned,CDU,2019-08-10,2019-08-17,40,No
3136,3136,668,Dongfang Hualong Refinery,China,Unplanned,CDU,2019-08-10,2019-08-15,60,No
2960,2960,514,Chemchina Zhenghe Refinery,China,Planned,CDU,2019-08-09,2019-08-19,100,No
2961,2961,514,Chemchina Zhenghe Refinery,China,Planned,FCU,2019-08-09,2019-08-19,33,No
2962,2962,514,Chemchina Zhenghe Refinery,China,Planned,HCU,2019-08-09,2019-08-19,12.6,No
2963,2963,514,Chemchina Zhenghe Refinery,China,Planned,Coker,2019-08-09,2019-08-19,19.8,No
2735,2735,433,Citgo Lake Charles Refinery,United States,Unplanned,Coker,2019-08-08,2019-08-12,30,No
2801,2801,153,Karlsruhe Refinery,Germany,Planned,FCU,2019-08-07,2019-09-09,87,No
2145,2145,316,Angarsk Refinery,Russia,Planned,CDU,2019-08-06,2019-11-03,88,No
3247,3247,316,Angarsk Refinery,Russia,Planned,FCU,2019-08-06,2019-10-23,20,No
2734,2734,441,Motiva Port Arthur Refinery,United States,Unplanned,CDU,2019-08-06,2019-08-12,275,No
2860,2860,311,Kirishi Refinery,Russia,Planned,Reformer,2019-08-06,2019-08-10,14,No
2722,2722,492,Richmond Refinery,United States,Unplanned,CDU,2019-08-06,2019-08-07,48,No
2723,2723,492,Richmond Refinery,United States,Unplanned,FCU,2019-08-06,2019-08-07,16,No
2724,2724,492,Richmond Refinery,United States,Unplanned,HCU,2019-08-06,2019-08-07,19,No
3269,3269,439,Valero Port Arthur Refinery,United States,Planned,HCU,2019-08-05,2019-10-29,45,No
2710,2710,151,Heide Refinery,Germany,Planned,CDU,2019-08-05,2019-10-06,45,No
2711,2711,151,Heide Refinery,Germany,Planned,Reformer,2019-08-05,2019-10-06,9,No
2798,2798,439,Valero Port Arthur Refinery,United States,Unplanned,HCU,2019-08-05,2019-08-28,45,No
2789,2789,446,Marathon Texas City (Galveston Bay) Refinery,United States,Unplanned,Reformer,2019-08-05,2019-08-16,77.5,No
2251,2251,98,Sinopec Tianjin Refinery,China,Planned,Coker,2019-08-05,2019-08-15,42,No
2739,2739,488,Cherry Point Refinery,United States,Unplanned,CDU,2019-08-05,2019-08-11,20,No
2703,2703,501,Paraguana Refinery,Venezuela,Unplanned,CDU,2019-08-04,2019-08-13,50,No
2859,2859,311,Kirishi Refinery,Russia,Unplanned,Reformer,2019-08-03,2019-09-16,24,No
2158,2158,311,Kirishi Refinery,Russia,Planned,CDU,2019-08-03,2019-09-10,160,No
2790,2790,417,Wood River Refinery,United States,Unplanned,Reformer,2019-08-03,2019-08-16,18.5,No
2495,2495,311,Kirishi Refinery,Russia,Planned,HCU,2019-08-01,2019-09-27,60,No
1971,1971,69,PetroChina Daqing Refining and Chemical,China,Planned,CDU,2019-08-01,2019-09-24,110.5,No
1972,1972,69,PetroChina Daqing Refining and Chemical,China,Planned,FCU,2019-08-01,2019-09-24,52,No
2293,2293,24,Novopolotsk Refinery,Belarus,Planned,CDU,2019-08-01,2019-09-15,120,No
2323,2323,104,PetroChina Yumen Refinery,China,Planned,CDU,2019-08-01,2019-09-10,60,No
1875,1875,261,Minatitlan Refinery,Mexico,Planned,Reformer,2019-08-01,2019-09-07,17,No
2778,2778,781,Tianhong Refinery,China,Planned,CDU,2019-08-01,2019-08-31,100,No
2779,2779,781,Tianhong Refinery,China,Planned,FCU,2019-08-01,2019-08-31,25,No
2780,2780,781,Tianhong Refinery,China,Planned,Coker,2019-08-01,2019-08-31,25,No
2781,2781,781,Tianhong Refinery,China,Planned,Reformer,2019-08-01,2019-08-31,25,No
2266,2266,178,IOCL Panipat Refinery,India,Planned,CDU,2019-08-01,2019-08-25,150,No
2267,2267,178,IOCL Panipat Refinery,India,Planned,FCU,2019-08-01,2019-08-25,6.5,No
2268,2268,178,IOCL Panipat Refinery,India,Planned,HCU,2019-08-01,2019-08-25,35,No
2269,2269,178,IOCL Panipat Refinery,India,Planned,Coker,2019-08-01,2019-08-25,25,No
2270,2270,178,IOCL Panipat Refinery,India,Planned,Reformer,2019-08-01,2019-08-25,22,No
2358,2358,167,IOCL Digboi Refinery,India,Planned,Coker,2019-08-01,2019-08-15,3.7,No
2469,2469,167,IOCL Digboi Refinery,India,Planned,CDU,2019-08-01,2019-08-15,13.6,No
2470,2470,167,IOCL Digboi Refinery,India,Planned,Reformer,2019-08-01,2019-08-15,2.1,No
2522,2522,542,Sinopec Hainan Refinery,China,Planned,FCU,2019-08-01,2019-08-15,57,No
2707,2707,419,Baytown Refinery,United States,Unplanned,CDU,2019-08-01,2019-08-07,50,No
2858,2858,311,Kirishi Refinery,Russia,Unplanned,Reformer,2019-08-01,2019-08-05,14,No
7400,7400,670,Baota Petrochemical Group,China,Planned,CDU,2019-07-30,2020-09-02,30,No
2701,2701,540,Yoshkar Ola Refinery,Russia,Unplanned,CDU,2019-07-30,2019-11-03,20,No
2742,2742,56,Shell Sarnia Refinery,Canada,Unplanned,CDU,2019-07-30,2019-08-07,37.5,No
2708,2708,415,PBF Toledo Refinery,United States,Unplanned,CDU,2019-07-30,2019-08-05,80,No
2699,2699,414,Cenovus Toledo Refinery,United States,Unplanned,CDU,2019-07-30,2019-08-02,77.5,No
2697,2697,422,Borger Refinery,United States,Unplanned,FCU,2019-07-29,2019-08-02,40,No
